,TM,gmp_people,gmp_congest,Origin
3571,2019051209,1545,N,김포공항
3572,2019051210,2099,Y,김포공항
3573,2019051211,1325,N,김포공항
3574,2019051212,1513,N,김포공항
3575,2019051213,1664,N,김포공항
3576,2019051214,2201,Y,김포공항
3577,2019051215,2099,Y,김포공항
3578,2019051216,1189,N,김포공항
3579,2019051217,940,N,김포공항
3580,2019051218,2659,Y,김포공항
3581,2019051219,1869,N,김포공항
3582,2019051220,673,N,김포공항
3583,2019051221,220,N,김포공항
3584,2019051306,3238,Y,김포공항
3585,2019051307,2270,Y,김포공항
3586,2019051308,1558,Y,김포공항
3587,2019051309,2015,Y,김포공항
3588,2019051310,2240,Y,김포공항
3589,2019051311,1949,Y,김포공항
3590,2019051312,1522,Y,김포공항
3591,2019051313,1703,Y,김포공항
3592,2019051314,2259,Y,김포공항
3593,2019051315,2468,Y,김포공항
3594,2019051316,1009,N,김포공항
3595,2019051317,1150,N,김포공항
3596,2019051318,2415,Y,김포공항
3597,2019051319,1527,N,김포공항
3598,2019051320,624,N,김포공항
3599,2019051321,213,N,김포공항
3600,2019051406,2620,Y,김포공항
3601,2019051407,1896,N,김포공항
3602,2019051408,1492,N,김포공항
3603,2019051409,1759,Y,김포공항
3604,2019051410,2233,Y,김포공항
3605,2019051411,1583,N,김포공항
3606,2019051412,1514,N,김포공항
3607,2019051413,1503,N,김포공항
3608,2019051414,2265,Y,김포공항
3609,2019051415,2373,Y,김포공항
3610,2019051416,694,N,김포공항
3611,2019051417,1276,N,김포공항
3612,2019051418,1745,N,김포공항
3613,2019051419,1560,N,김포공항
3614,2019051420,604,N,김포공항
3615,2019051421,283,N,김포공항
3616,2019051506,2797,Y,김포공항
3617,2019051507,2517,Y,김포공항
3618,2019051508,1633,Y,김포공항
3619,2019051509,2004,Y,김포공항
3620,2019051510,2394,Y,김포공항
3621,2019051511,1853,Y,김포공항
3622,2019051512,1618,Y,김포공항
3623,2019051513,1709,Y,김포공항
3624,2019051514,2288,Y,김포공항
3625,2019051515,2606,Y,김포공항
3626,2019051516,1217,N,김포공항
3627,2019051517,812,N,김포공항
3628,2019051518,2396,Y,김포공항
3629,2019051519,1712,N,김포공항
3630,2019051520,778,N,김포공항
3631,2019051521,344,N,김포공항
3632,2019051606,2694,Y,김포공항
3633,2019051607,2162,Y,김포공항
3634,2019051608,1433,N,김포공항
3635,2019051609,2087,Y,김포공항
3636,2019051610,2288,Y,김포공항
3637,2019051611,1908,Y,김포공항
3638,2019051612,1609,N,김포공항
3639,2019051613,1477,N,김포공항
3640,2019051614,2367,Y,김포공항
3641,2019051615,2675,Y,김포공항
3642,2019051616,969,N,김포공항
3643,2019051617,1629,N,김포공항
3644,2019051618,2433,Y,김포공항
3645,2019051619,1694,N,김포공항
3646,2019051620,945,N,김포공항
3647,2019051621,324,N,김포공항
3648,2019051706,2445,Y,김포공항
3649,2019051707,2162,Y,김포공항
3650,2019051708,1706,N,김포공항
3651,2019051709,1984,Y,김포공항
3652,2019051710,2196,Y,김포공항
3653,2019051711,1762,N,김포공항
3654,2019051712,1788,N,김포공항
3655,2019051713,1584,N,김포공항
3656,2019051714,1988,Y,김포공항
3657,2019051715,2091,Y,김포공항
3658,2019051716,1205,N,김포공항
3659,2019051717,1036,N,김포공항
3660,2019051718,2693,Y,김포공항
3661,2019051719,1939,Y,김포공항
3662,2019051720,740,N,김포공항
3663,2019051721,541,N,김포공항
3664,2019051806,2472,Y,김포공항
3665,2019051807,2158,Y,김포공항
3666,2019051808,1721,N,김포공항
3667,2019051809,1764,N,김포공항
3668,2019051810,2282,Y,김포공항
3669,2019051811,1940,N,김포공항
3670,2019051812,1311,N,김포공항
3671,2019051813,1556,N,김포공항
3672,2019051814,2236,Y,김포공항
3673,2019051815,2292,Y,김포공항
3674,2019051816,842,N,김포공항
3675,2019051817,1329,N,김포공항
3676,2019051818,1961,N,김포공항
3677,2019051819,1623,N,김포공항
3678,2019051820,746,N,김포공항
3679,2019051821,256,N,김포공항
3680,2019051906,2224,Y,김포공항
3681,2019051907,1811,N,김포공항
3682,2019051908,1141,N,김포공항
3683,2019051909,1582,N,김포공항
3684,2019051910,1976,Y,김포공항
3685,2019051911,1496,N,김포공항
3686,2019051912,1580,N,김포공항
3687,2019051913,1653,N,김포공항
3688,2019051914,2393,Y,김포공항
3689,2019051915,2253,Y,김포공항
3690,2019051916,1193,N,김포공항
3691,2019051917,1057,N,김포공항
3692,2019051918,2858,Y,김포공항
3693,2019051919,1967,Y,김포공항
3694,2019051920,721,N,김포공항
3695,2019051921,451,N,김포공항
3696,2019052006,3153,Y,김포공항
3697,2019052007,2349,Y,김포공항
3698,2019052008,1416,N,김포공항
3699,2019052009,1942,Y,김포공항
3700,2019052010,2189,Y,김포공항
3701,2019052011,2036,Y,김포공항
3702,2019052012,1419,N,김포공항
3703,2019052013,1716,Y,김포공항
3704,2019052014,2262,Y,김포공항
3705,2019052015,2534,Y,김포공항
3706,2019052016,792,N,김포공항
3707,2019052017,1004,N,김포공항
3708,2019052018,2362,Y,김포공항
3709,2019052019,1506,N,김포공항
3710,2019052020,667,N,김포공항
3711,2019052021,152,N,김포공항
3712,2019052106,2575,Y,김포공항
3713,2019052107,1895,N,김포공항
3714,2019052108,1400,N,김포공항
3715,2019052109,1674,N,김포공항
3716,2019052110,2111,Y,김포공항
3717,2019052111,1587,N,김포공항
3718,2019052112,1419,N,김포공항
3719,2019052113,1523,N,김포공항
3720,2019052114,1984,N,김포공항
3721,2019052115,2014,Y,김포공항
3722,2019052116,669,N,김포공항
3723,2019052117,1227,N,김포공항
3724,2019052118,1540,N,김포공항
3725,2019052119,1355,N,김포공항
3726,2019052120,564,N,김포공항
3727,2019052121,261,N,김포공항
3728,2019052206,3029,Y,김포공항
3729,2019052207,2416,Y,김포공항
3730,2019052208,1599,Y,김포공항
3731,2019052209,2020,Y,김포공항
3732,2019052210,2408,Y,김포공항
3733,2019052211,1925,Y,김포공항
3734,2019052212,1594,N,김포공항
3735,2019052213,1627,N,김포공항
3736,2019052214,2185,Y,김포공항
3737,2019052215,2257,Y,김포공항
3738,2019052216,1177,N,김포공항
3739,2019052217,849,N,김포공항
3740,2019052218,2304,Y,김포공항
3741,2019052219,1676,N,김포공항
3742,2019052220,714,N,김포공항
3743,2019052221,367,N,김포공항
3744,2019052306,2588,Y,김포공항
3745,2019052307,2141,Y,김포공항
3746,2019052308,1391,N,김포공항
3747,2019052309,2036,Y,김포공항
3748,2019052310,2389,Y,김포공항
3749,2019052311,1717,N,김포공항
3750,2019052312,1554,N,김포공항
3751,2019052313,1577,N,김포공항
3752,2019052314,2208,Y,김포공항
3753,2019052315,2391,Y,김포공항
3754,2019052316,971,N,김포공항
3755,2019052317,1574,N,김포공항
3756,2019052318,2392,Y,김포공항
3757,2019052319,1674,N,김포공항
3758,2019052320,965,N,김포공항
3759,2019052321,324,N,김포공항
3760,2019052406,2226,Y,김포공항
3761,2019052407,2040,Y,김포공항
3762,2019052408,1575,N,김포공항
3763,2019052409,1997,Y,김포공항
3764,2019052410,2208,Y,김포공항
3765,2019052411,1725,N,김포공항
3766,2019052412,1521,N,김포공항
3767,2019052413,1669,N,김포공항
3768,2019052414,2128,Y,김포공항
3769,2019052415,2319,Y,김포공항
3770,2019052416,1249,N,김포공항
3771,2019052417,1006,N,김포공항
3772,2019052418,2521,Y,김포공항
3773,2019052419,1859,N,김포공항
3774,2019052420,788,N,김포공항
3775,2019052421,570,N,김포공항
3776,2019052506,2903,Y,김포공항
3777,2019052507,2189,Y,김포공항
3778,2019052508,1858,N,김포공항
3779,2019052509,1869,Y,김포공항
3780,2019052510,2412,Y,김포공항
3781,2019052511,2159,Y,김포공항
3782,2019052512,1457,N,김포공항
3783,2019052513,1722,N,김포공항
3784,2019052514,2266,Y,김포공항
3785,2019052515,2429,Y,김포공항
3786,2019052516,834,N,김포공항
3787,2019052517,1374,N,김포공항
3788,2019052518,1916,Y,김포공항
3789,2019052519,1662,N,김포공항
3790,2019052520,853,N,김포공항
3791,2019052521,271,N,김포공항
3792,2019052606,2247,Y,김포공항
3793,2019052607,1801,N,김포공항
3794,2019052608,1128,N,김포공항
3795,2019052609,1581,N,김포공항
3796,2019052610,2138,Y,김포공항
3797,2019052611,1459,N,김포공항
3798,2019052612,1506,N,김포공항
3799,2019052613,1445,N,김포공항
3800,2019052614,2254,Y,김포공항
3801,2019052615,2246,Y,김포공항
3802,2019052616,1203,N,김포공항
3803,2019052617,889,N,김포공항
3804,2019052618,2783,Y,김포공항
3805,2019052619,1914,N,김포공항
3806,2019052620,740,N,김포공항
3807,2019052621,433,N,김포공항
3808,2019052706,2691,Y,김포공항
3809,2019052707,2207,Y,김포공항
3810,2019052708,1336,N,김포공항
3811,2019052709,2035,Y,김포공항
3812,2019052710,2195,Y,김포공항
3813,2019052711,1957,Y,김포공항
3814,2019052712,1397,N,김포공항
3815,2019052713,1509,N,김포공항
3816,2019052714,1970,Y,김포공항
3817,2019052715,2469,Y,김포공항
3818,2019052716,822,N,김포공항
3819,2019052717,1021,N,김포공항
3820,2019052718,2153,Y,김포공항
3821,2019052719,1607,N,김포공항
3822,2019052720,709,N,김포공항
3823,2019052721,239,N,김포공항
3824,2019052806,2227,Y,김포공항
3825,2019052807,2190,Y,김포공항
3826,2019052808,1549,N,김포공항
3827,2019052809,1781,Y,김포공항
3828,2019052810,2336,Y,김포공항
3829,2019052811,1635,N,김포공항
3830,2019052812,1431,N,김포공항
3831,2019052813,1526,N,김포공항
3832,2019052814,2067,Y,김포공항
3833,2019052815,2317,Y,김포공항
3834,2019052816,666,N,김포공항
3835,2019052817,1324,N,김포공항
3836,2019052818,1874,Y,김포공항
3837,2019052819,1311,N,김포공항
3838,2019052820,564,N,김포공항
3839,2019052821,238,N,김포공항
3840,2019052906,2486,Y,김포공항
3841,2019052907,2459,Y,김포공항
3842,2019052908,1572,Y,김포공항
3843,2019052909,2019,Y,김포공항
3844,2019052910,2406,Y,김포공항
3845,2019052911,1855,Y,김포공항
3846,2019052912,1431,N,김포공항
3847,2019052913,1587,N,김포공항
3848,2019052914,1954,N,김포공항
3849,2019052915,2195,Y,김포공항
3850,2019052916,1123,N,김포공항
3851,2019052917,796,N,김포공항
3852,2019052918,2073,Y,김포공항
3853,2019052919,1559,N,김포공항
3854,2019052920,671,N,김포공항
3855,2019052921,310,N,김포공항
3856,2019053006,2309,Y,김포공항
3857,2019053007,1965,N,김포공항
3858,2019053008,1259,N,김포공항
3859,2019053009,1746,N,김포공항
3860,2019053010,1882,N,김포공항
3861,2019053011,1579,N,김포공항
3862,2019053012,1399,N,김포공항
3863,2019053013,1541,N,김포공항
3864,2019053014,2152,Y,김포공항
3865,2019053015,2472,Y,김포공항
3866,2019053016,972,N,김포공항
3867,2019053017,1358,N,김포공항
3868,2019053018,2219,Y,김포공항
3869,2019053019,1491,N,김포공항
3870,2019053020,866,N,김포공항
3871,2019053021,322,N,김포공항
3872,2019053106,2047,Y,김포공항
3873,2019053107,2007,Y,김포공항
3874,2019053108,1439,N,김포공항
3875,2019053109,1904,N,김포공항
3876,2019053110,2034,Y,김포공항
3877,2019053111,1493,N,김포공항
3878,2019053112,1470,N,김포공항
3879,2019053113,1334,N,김포공항
3880,2019053114,1834,N,김포공항
3881,2019053115,2230,Y,김포공항
3882,2019053116,1139,N,김포공항
3883,2019053117,912,N,김포공항
3884,2019053118,2704,Y,김포공항
3885,2019053119,1741,N,김포공항
3886,2019053120,767,N,김포공항
3887,2019053121,599,N,김포공항
3888,2019060106,2946,Y,김포공항
3889,2019060107,2226,Y,김포공항
3890,2019060108,1759,N,김포공항
3891,2019060109,1836,Y,김포공항
3892,2019060110,2478,Y,김포공항
3893,2019060111,1854,N,김포공항
3894,2019060112,1312,N,김포공항
3895,2019060113,1798,N,김포공항
3896,2019060114,2351,Y,김포공항
3897,2019060115,2389,Y,김포공항
3898,2019060116,871,N,김포공항
3899,2019060117,1250,N,김포공항
3900,2019060118,2223,Y,김포공항
3901,2019060119,1560,N,김포공항
3902,2019060120,744,N,김포공항
3903,2019060121,280,N,김포공항
3904,2019060206,2483,Y,김포공항
3905,2019060207,1930,Y,김포공항
3906,2019060208,1400,N,김포공항
3907,2019060209,1638,N,김포공항
3908,2019060210,2211,Y,김포공항
3909,2019060211,1815,N,김포공항
3910,2019060212,1672,N,김포공항
3911,2019060213,1688,N,김포공항
3912,2019060214,2714,Y,김포공항
3913,2019060215,2588,Y,김포공항
3914,2019060216,1455,N,김포공항
3915,2019060217,878,N,김포공항
3916,2019060218,2988,Y,김포공항
3917,2019060219,2007,Y,김포공항
3918,2019060220,713,N,김포공항
3919,2019060221,421,N,김포공항
3920,2019060306,3280,Y,김포공항
3921,2019060307,2344,Y,김포공항
3922,2019060308,1788,Y,김포공항
3923,2019060309,2009,Y,김포공항
3924,2019060310,2191,Y,김포공항
3925,2019060311,2017,Y,김포공항
3926,2019060312,1689,N,김포공항
3927,2019060313,1749,N,김포공항
3928,2019060314,2354,Y,김포공항
3929,2019060315,2936,Y,김포공항
3930,2019060316,784,N,김포공항
3931,2019060317,940,N,김포공항
3932,2019060318,2672,Y,김포공항
3933,2019060319,1663,N,김포공항
3934,2019060320,763,N,김포공항
3935,2019060321,272,N,김포공항
3936,2019060406,2998,Y,김포공항
3937,2019060407,2263,Y,김포공항
3938,2019060408,1709,N,김포공항
3939,2019060409,1696,N,김포공항
3940,2019060410,2120,Y,김포공항
3941,2019060411,1536,N,김포공항
3942,2019060412,1370,N,김포공항
3943,2019060413,1695,N,김포공항
3944,2019060414,2380,Y,김포공항
3945,2019060415,2978,Y,김포공항
3946,2019060416,819,N,김포공항
3947,2019060417,1377,N,김포공항
3948,2019060418,3016,Y,김포공항
3949,2019060419,2006,Y,김포공항
3950,2019060420,744,N,김포공항
3951,2019060421,328,N,김포공항
3952,2019060506,3144,Y,김포공항
3953,2019060507,2652,Y,김포공항
3954,2019060508,1733,N,김포공항
3955,2019060509,1977,N,김포공항
3956,2019060510,2363,Y,김포공항
3957,2019060511,1947,N,김포공항
3958,2019060512,1533,N,김포공항
3959,2019060513,1931,N,김포공항
3960,2019060514,2583,Y,김포공항
3961,2019060515,3132,Y,김포공항
3962,2019060516,1489,N,김포공항
3963,2019060517,1107,N,김포공항
3964,2019060518,3232,Y,김포공항
3965,2019060519,2255,Y,김포공항
3966,2019060520,1147,N,김포공항
3967,2019060521,382,N,김포공항
3968,2019060606,3268,Y,김포공항
3969,2019060607,2496,Y,김포공항
3970,2019060608,1605,N,김포공항
3971,2019060609,1997,Y,김포공항
3972,2019060610,2205,Y,김포공항
3973,2019060611,2068,Y,김포공항
3974,2019060612,1860,N,김포공항
3975,2019060613,1971,Y,김포공항
3976,2019060614,2691,Y,김포공항
3977,2019060615,2816,Y,김포공항
3978,2019060616,1169,N,김포공항
3979,2019060617,1618,N,김포공항
3980,2019060618,2758,Y,김포공항
3981,2019060619,1748,N,김포공항
3982,2019060620,782,N,김포공항
3983,2019060621,265,N,김포공항
3984,2019060706,2971,Y,김포공항
3985,2019060707,1854,N,김포공항
3986,2019060708,1484,N,김포공항
3987,2019060709,1794,N,김포공항
3988,2019060710,1914,N,김포공항
3989,2019060711,1604,N,김포공항
3990,2019060712,1675,N,김포공항
3991,2019060713,1405,N,김포공항
3992,2019060714,1971,Y,김포공항
3993,2019060715,2025,Y,김포공항
3994,2019060716,1095,N,김포공항
3995,2019060717,936,N,김포공항
3996,2019060718,2049,Y,김포공항
3997,2019060719,1515,N,김포공항
3998,2019060720,651,N,김포공항
3999,2019060721,488,N,김포공항
4000,2019060806,2249,Y,김포공항
4001,2019060807,2029,Y,김포공항
4002,2019060808,1438,N,김포공항
4003,2019060809,1395,N,김포공항
4004,2019060810,2108,Y,김포공항
4005,2019060811,1550,N,김포공항
4006,2019060812,1311,N,김포공항
4007,2019060813,1387,N,김포공항
4008,2019060814,1697,N,김포공항
4009,2019060815,2009,Y,김포공항
4010,2019060816,748,N,김포공항
4011,2019060817,1157,N,김포공항
4012,2019060818,1798,N,김포공항
4013,2019060819,1546,N,김포공항
4014,2019060820,809,N,김포공항
4015,2019060821,291,N,김포공항
4016,2019060906,2395,Y,김포공항
4017,2019060907,1868,N,김포공항
4018,2019060908,1172,N,김포공항
4019,2019060909,1630,N,김포공항
4020,2019060910,1924,Y,김포공항
4021,2019060911,1810,N,김포공항
4022,2019060912,1677,N,김포공항
4023,2019060913,1654,N,김포공항
4024,2019060914,2687,Y,김포공항
4025,2019060915,2241,Y,김포공항
4026,2019060916,1455,N,김포공항
4027,2019060917,843,N,김포공항
4028,2019060918,2981,Y,김포공항
4029,2019060919,2062,Y,김포공항
4030,2019060920,738,N,김포공항
4031,2019060921,503,N,김포공항
4032,2019061006,2939,Y,김포공항
4033,2019061007,2249,Y,김포공항
4034,2019061008,1337,N,김포공항
4035,2019061009,2013,Y,김포공항
4036,2019061010,2088,Y,김포공항
4037,2019061011,1958,Y,김포공항
4038,2019061012,1560,N,김포공항
4039,2019061013,1641,N,김포공항
4040,2019061014,2218,Y,김포공항
4041,2019061015,2639,Y,김포공항
4042,2019061016,848,N,김포공항
4043,2019061017,926,N,김포공항
4044,2019061018,2531,Y,김포공항
4045,2019061019,1246,N,김포공항
4046,2019061020,608,N,김포공항
4047,2019061021,204,N,김포공항
4048,2019061106,2780,Y,김포공항
4049,2019061107,2205,Y,김포공항
4050,2019061108,1498,N,김포공항
4051,2019061109,1772,Y,김포공항
4052,2019061110,1928,Y,김포공항
4053,2019061111,1757,N,김포공항
4054,2019061112,1342,N,김포공항
4055,2019061113,1789,N,김포공항
4056,2019061114,1942,Y,김포공항
4057,2019061115,2452,Y,김포공항
4058,2019061116,694,N,김포공항
4059,2019061117,1113,N,김포공항
4060,2019061118,1543,N,김포공항
4061,2019061119,1330,N,김포공항
