,TM,cju_people,cju_congest,Origin
5108,2019081609,2549,Y,力林傍亲
5109,2019081610,2018,N,力林傍亲
5110,2019081611,1895,N,力林傍亲
5111,2019081612,1614,N,力林傍亲
5112,2019081613,2647,Y,力林傍亲
5113,2019081614,1792,N,力林傍亲
5114,2019081615,2077,N,力林傍亲
5115,2019081616,2349,N,力林傍亲
5116,2019081617,2939,Y,力林傍亲
5117,2019081618,1451,N,力林傍亲
5118,2019081619,2206,N,力林傍亲
5119,2019081620,2554,Y,力林傍亲
5120,2019081621,1778,N,力林傍亲
5121,2019081706,260,N,力林傍亲
5122,2019081707,751,N,力林傍亲
5123,2019081708,2866,Y,力林傍亲
5124,2019081709,2458,N,力林傍亲
5125,2019081710,2058,N,力林傍亲
5126,2019081711,2487,N,力林傍亲
5127,2019081712,1947,N,力林傍亲
5128,2019081713,3618,Y,力林傍亲
5129,2019081714,1738,N,力林傍亲
5130,2019081715,2287,N,力林傍亲
5131,2019081716,2748,Y,力林傍亲
5132,2019081717,3060,Y,力林傍亲
5133,2019081718,1818,N,力林傍亲
5134,2019081719,3175,Y,力林傍亲
5135,2019081720,2555,Y,力林傍亲
5136,2019081721,2074,N,力林傍亲
5137,2019081806,523,N,力林傍亲
5138,2019081807,932,N,力林傍亲
5139,2019081808,3405,Y,力林傍亲
5140,2019081809,3030,Y,力林傍亲
5141,2019081810,2282,N,力林傍亲
5142,2019081811,2095,N,力林傍亲
5143,2019081812,2162,N,力林傍亲
5144,2019081813,3022,Y,力林傍亲
5145,2019081814,2334,N,力林傍亲
5146,2019081815,1970,N,力林傍亲
5147,2019081816,3031,Y,力林傍亲
5148,2019081817,2836,Y,力林傍亲
5149,2019081818,1615,N,力林傍亲
5150,2019081819,2949,Y,力林傍亲
5151,2019081820,2581,Y,力林傍亲
5152,2019081821,2210,N,力林傍亲
5153,2019081906,395,N,力林傍亲
5154,2019081907,1024,N,力林傍亲
5155,2019081908,3235,Y,力林傍亲
5156,2019081909,2975,Y,力林傍亲
5157,2019081910,2061,N,力林傍亲
5158,2019081911,2410,N,力林傍亲
5159,2019081912,2095,N,力林傍亲
5160,2019081913,3225,Y,力林傍亲
5161,2019081914,1732,N,力林傍亲
5162,2019081915,2499,N,力林傍亲
5163,2019081916,2447,N,力林傍亲
5164,2019081917,3177,Y,力林傍亲
5165,2019081918,1521,N,力林傍亲
5166,2019081919,2812,Y,力林傍亲
5167,2019081920,2535,Y,力林傍亲
5168,2019081921,1922,N,力林傍亲
5169,2019082006,559,N,力林傍亲
5170,2019082007,871,N,力林傍亲
5171,2019082008,3104,Y,力林傍亲
5172,2019082009,2733,Y,力林傍亲
5173,2019082010,2079,N,力林傍亲
5174,2019082011,2467,N,力林傍亲
5175,2019082012,1828,N,力林傍亲
5176,2019082013,3188,Y,力林傍亲
5177,2019082014,1646,N,力林傍亲
5178,2019082015,2153,N,力林傍亲
5179,2019082016,2458,N,力林傍亲
5180,2019082017,2746,Y,力林傍亲
5181,2019082018,1246,N,力林傍亲
5182,2019082019,2871,Y,力林傍亲
5183,2019082020,2632,Y,力林傍亲
5184,2019082021,1737,N,力林傍亲
5185,2019082106,582,N,力林傍亲
5186,2019082107,799,N,力林傍亲
5187,2019082108,3164,Y,力林傍亲
5188,2019082109,2506,Y,力林傍亲
5189,2019082110,1952,N,力林傍亲
5190,2019082111,2271,N,力林傍亲
5191,2019082112,1963,N,力林傍亲
5192,2019082113,2844,Y,力林傍亲
5193,2019082114,1787,N,力林傍亲
5194,2019082115,2308,N,力林傍亲
5195,2019082116,2363,N,力林傍亲
5196,2019082117,2887,Y,力林傍亲
5197,2019082118,1471,N,力林傍亲
5198,2019082119,2334,N,力林傍亲
5199,2019082120,2274,N,力林傍亲
5200,2019082121,1994,N,力林傍亲
5201,2019082206,395,N,力林傍亲
5202,2019082207,878,N,力林傍亲
5203,2019082208,2995,Y,力林傍亲
5204,2019082209,2623,Y,力林傍亲
5205,2019082210,2016,N,力林傍亲
5206,2019082211,2113,N,力林傍亲
5207,2019082212,1912,N,力林傍亲
5208,2019082213,3017,Y,力林傍亲
5209,2019082214,1767,N,力林傍亲
5210,2019082215,1990,N,力林傍亲
5211,2019082216,2039,N,力林傍亲
5212,2019082217,2941,Y,力林傍亲
5213,2019082218,1344,N,力林傍亲
5214,2019082219,2479,N,力林傍亲
5215,2019082220,2435,N,力林傍亲
5216,2019082221,1589,N,力林傍亲
5217,2019082306,471,N,力林傍亲
5218,2019082307,702,N,力林傍亲
5219,2019082308,2980,Y,力林傍亲
5220,2019082309,2696,Y,力林傍亲
5221,2019082310,2170,N,力林傍亲
5222,2019082311,2029,N,力林傍亲
5223,2019082312,1710,N,力林傍亲
5224,2019082313,2730,Y,力林傍亲
5225,2019082314,1812,N,力林傍亲
5226,2019082315,2357,N,力林傍亲
5227,2019082316,2625,Y,力林傍亲
5228,2019082317,3008,Y,力林傍亲
5229,2019082318,1480,N,力林傍亲
5230,2019082319,2472,N,力林傍亲
5231,2019082320,2604,Y,力林傍亲
5232,2019082321,1894,N,力林傍亲
5233,2019082406,524,N,力林傍亲
5234,2019082407,748,N,力林傍亲
5235,2019082408,3434,Y,力林傍亲
5236,2019082409,2583,Y,力林傍亲
5237,2019082410,2082,N,力林傍亲
5238,2019082411,2287,N,力林傍亲
5239,2019082412,1703,N,力林傍亲
5240,2019082413,3054,Y,力林傍亲
5241,2019082414,1433,N,力林傍亲
5242,2019082415,1891,N,力林傍亲
5243,2019082416,2343,N,力林傍亲
5244,2019082417,2812,Y,力林傍亲
5245,2019082418,1712,N,力林傍亲
5246,2019082419,2792,Y,力林傍亲
5247,2019082420,2371,N,力林傍亲
5248,2019082421,1962,N,力林傍亲
5249,2019082506,507,N,力林傍亲
5250,2019082507,732,N,力林傍亲
5251,2019082508,3223,Y,力林傍亲
5252,2019082509,2918,Y,力林傍亲
5253,2019082510,2221,N,力林傍亲
5254,2019082511,2051,N,力林傍亲
5255,2019082512,2169,N,力林傍亲
5256,2019082513,3080,Y,力林傍亲
5257,2019082514,2171,N,力林傍亲
5258,2019082515,1969,N,力林傍亲
5259,2019082516,3002,Y,力林傍亲
5260,2019082517,3078,Y,力林傍亲
5261,2019082518,1598,N,力林傍亲
5262,2019082519,2792,Y,力林傍亲
5263,2019082520,2694,Y,力林傍亲
5264,2019082521,2083,N,力林傍亲
5265,2019082606,400,N,力林傍亲
5266,2019082607,951,N,力林傍亲
5267,2019082608,3198,Y,力林傍亲
5268,2019082609,2996,Y,力林傍亲
5269,2019082610,1971,N,力林傍亲
5270,2019082611,2408,N,力林傍亲
5271,2019082612,2042,N,力林傍亲
5272,2019082613,3008,Y,力林傍亲
5273,2019082614,1581,N,力林傍亲
5274,2019082615,2141,N,力林傍亲
5275,2019082616,2194,N,力林傍亲
5276,2019082617,2896,Y,力林傍亲
5277,2019082618,1620,N,力林傍亲
5278,2019082619,2515,Y,力林傍亲
5279,2019082620,2418,N,力林傍亲
5280,2019082621,1811,N,力林傍亲
5281,2019082706,516,N,力林傍亲
5282,2019082707,656,N,力林傍亲
5283,2019082708,3065,Y,力林傍亲
5284,2019082709,2528,Y,力林傍亲
5285,2019082710,2087,N,力林傍亲
5286,2019082711,2406,N,力林傍亲
5287,2019082712,1843,N,力林傍亲
5288,2019082713,3061,Y,力林傍亲
5289,2019082714,1562,N,力林傍亲
5290,2019082715,2006,N,力林傍亲
5291,2019082716,2470,N,力林傍亲
5292,2019082717,2991,Y,力林傍亲
5293,2019082718,1261,N,力林傍亲
5294,2019082719,2907,Y,力林傍亲
5295,2019082720,2520,Y,力林傍亲
5296,2019082721,1835,N,力林傍亲
5297,2019082806,486,N,力林傍亲
5298,2019082807,658,N,力林傍亲
5299,2019082808,3200,Y,力林傍亲
5300,2019082809,2351,N,力林傍亲
5301,2019082810,1832,N,力林傍亲
5302,2019082811,2250,N,力林傍亲
5303,2019082812,2172,N,力林傍亲
5304,2019082813,2852,Y,力林傍亲
5305,2019082814,1739,N,力林傍亲
5306,2019082815,2319,N,力林傍亲
5307,2019082816,2403,N,力林傍亲
5308,2019082817,3175,Y,力林傍亲
5309,2019082818,1666,N,力林傍亲
5310,2019082819,2527,Y,力林傍亲
5311,2019082820,2384,N,力林傍亲
5312,2019082821,2288,N,力林傍亲
5313,2019082906,361,N,力林傍亲
5314,2019082907,803,N,力林傍亲
5315,2019082908,3108,Y,力林傍亲
5316,2019082909,2587,Y,力林傍亲
5317,2019082910,1930,N,力林傍亲
5318,2019082911,2236,N,力林傍亲
5319,2019082912,2177,N,力林傍亲
5320,2019082913,3068,Y,力林傍亲
5321,2019082914,1753,N,力林傍亲
5322,2019082915,2005,N,力林傍亲
5323,2019082916,2178,N,力林傍亲
5324,2019082917,3004,Y,力林傍亲
5325,2019082918,1519,N,力林傍亲
5326,2019082919,2625,Y,力林傍亲
5327,2019082920,2584,Y,力林傍亲
5328,2019082921,1918,N,力林傍亲
5329,2019083006,509,N,力林傍亲
5330,2019083007,726,N,力林傍亲
5331,2019083008,3230,Y,力林傍亲
5332,2019083009,2795,Y,力林傍亲
5333,2019083010,2238,N,力林傍亲
5334,2019083011,2106,N,力林傍亲
5335,2019083012,2146,N,力林傍亲
5336,2019083013,3104,Y,力林傍亲
5337,2019083014,2115,N,力林傍亲
5338,2019083015,2474,N,力林傍亲
5339,2019083016,2832,Y,力林傍亲
5340,2019083017,3401,Y,力林傍亲
5341,2019083018,1499,N,力林傍亲
5342,2019083019,2528,Y,力林傍亲
5343,2019083020,2760,Y,力林傍亲
5344,2019083021,2096,N,力林傍亲
5345,2019083106,588,N,力林傍亲
5346,2019083107,795,N,力林傍亲
5347,2019083108,2820,Y,力林傍亲
5348,2019083109,2819,Y,力林傍亲
5349,2019083110,1701,N,力林傍亲
5350,2019083111,1709,N,力林傍亲
5351,2019083112,1914,N,力林傍亲
5352,2019083113,3389,Y,力林傍亲
5353,2019083114,1433,N,力林傍亲
5354,2019083115,1705,N,力林傍亲
5355,2019083116,2437,N,力林傍亲
5356,2019083117,3066,Y,力林傍亲
5357,2019083118,1340,N,力林傍亲
5358,2019083119,2455,N,力林傍亲
5359,2019083120,2262,N,力林傍亲
5360,2019083121,1943,N,力林傍亲
5361,2019090106,569,N,力林傍亲
5362,2019090107,756,N,力林傍亲
5363,2019090108,3364,Y,力林傍亲
5364,2019090109,2779,Y,力林傍亲
5365,2019090110,2200,N,力林傍亲
5366,2019090111,2004,N,力林傍亲
5367,2019090112,2385,N,力林傍亲
5368,2019090113,3352,Y,力林傍亲
5369,2019090114,2230,N,力林傍亲
5370,2019090115,2129,N,力林傍亲
5371,2019090116,2987,Y,力林傍亲
5372,2019090117,3108,Y,力林傍亲
5373,2019090118,1825,N,力林傍亲
5374,2019090119,2831,Y,力林傍亲
5375,2019090120,2518,Y,力林傍亲
5376,2019090121,2684,Y,力林傍亲
5377,2019090206,395,N,力林傍亲
5378,2019090207,914,N,力林傍亲
5379,2019090208,3317,Y,力林傍亲
5380,2019090209,2851,Y,力林傍亲
5381,2019090210,1897,N,力林傍亲
5382,2019090211,2070,N,力林傍亲
5383,2019090212,2052,N,力林傍亲
5384,2019090213,2837,Y,力林傍亲
5385,2019090214,1582,N,力林傍亲
5386,2019090215,2135,N,力林傍亲
5387,2019090216,1862,N,力林傍亲
5388,2019090217,2837,Y,力林傍亲
5389,2019090218,1529,N,力林傍亲
5390,2019090219,2122,N,力林傍亲
5391,2019090220,2082,N,力林傍亲
5392,2019090221,1834,N,力林傍亲
5393,2019090306,472,N,力林傍亲
5394,2019090307,687,N,力林傍亲
5395,2019090308,2497,N,力林傍亲
5396,2019090309,2124,N,力林傍亲
5397,2019090310,1607,N,力林傍亲
5398,2019090311,1821,N,力林傍亲
5399,2019090312,1461,N,力林傍亲
5400,2019090313,2458,N,力林傍亲
5401,2019090314,1569,N,力林傍亲
5402,2019090315,1531,N,力林傍亲
5403,2019090316,1785,N,力林傍亲
5404,2019090317,2174,N,力林傍亲
5405,2019090318,1032,N,力林傍亲
5406,2019090319,2284,N,力林傍亲
5407,2019090320,1723,N,力林傍亲
5408,2019090321,1576,N,力林傍亲
5409,2019090406,331,N,力林傍亲
5410,2019090407,441,N,力林傍亲
5411,2019090408,1411,N,力林傍亲
5412,2019090409,1607,N,力林傍亲
5413,2019090410,1152,N,力林傍亲
5414,2019090411,1365,N,力林傍亲
5415,2019090412,1435,N,力林傍亲
5416,2019090413,2178,N,力林傍亲
5417,2019090414,1370,N,力林傍亲
5418,2019090415,1702,N,力林傍亲
5419,2019090416,1634,N,力林傍亲
5420,2019090417,2191,N,力林傍亲
5421,2019090418,916,N,力林傍亲
5422,2019090419,1575,N,力林傍亲
5423,2019090420,1593,N,力林傍亲
5424,2019090421,1537,N,力林傍亲
5425,2019090506,267,N,力林傍亲
5426,2019090507,461,N,力林傍亲
5427,2019090508,1598,N,力林傍亲
5428,2019090509,1880,N,力林傍亲
5429,2019090510,1232,N,力林傍亲
5430,2019090511,1374,N,力林傍亲
5431,2019090512,1426,N,力林傍亲
5432,2019090513,2350,N,力林傍亲
5433,2019090514,1301,N,力林傍亲
5434,2019090515,1511,N,力林傍亲
5435,2019090516,1712,N,力林傍亲
5436,2019090517,2885,Y,力林傍亲
5437,2019090518,1080,N,力林傍亲
5438,2019090519,1963,N,力林傍亲
5439,2019090520,2215,N,力林傍亲
5440,2019090521,1618,N,力林傍亲
5441,2019090606,449,N,力林傍亲
5442,2019090607,612,N,力林傍亲
5443,2019090608,2147,N,力林傍亲
5444,2019090609,2221,N,力林傍亲
5445,2019090610,1616,N,力林傍亲
5446,2019090611,1874,N,力林傍亲
5447,2019090612,1722,N,力林傍亲
5448,2019090613,2356,N,力林傍亲
5449,2019090614,1245,N,力林傍亲
5450,2019090615,1848,N,力林傍亲
5451,2019090616,1839,N,力林傍亲
5452,2019090617,1784,N,力林傍亲
5453,2019090618,850,N,力林傍亲
5454,2019090619,1353,N,力林傍亲
5455,2019090620,1691,N,力林傍亲
5456,2019090621,1227,N,力林傍亲
5457,2019090706,158,N,力林傍亲
5458,2019090707,103,N,力林傍亲
5459,2019090708,1076,N,力林傍亲
5460,2019090709,818,N,力林傍亲
5461,2019090710,441,N,力林傍亲
5462,2019090711,628,N,力林傍亲
5463,2019090712,506,N,力林傍亲
5464,2019090713,1111,N,力林傍亲
5465,2019090714,582,N,力林傍亲
5466,2019090715,620,N,力林傍亲
5467,2019090716,912,N,力林傍亲
5468,2019090717,821,N,力林傍亲
5469,2019090718,604,N,力林傍亲
5470,2019090719,1072,N,力林傍亲
5471,2019090720,1092,N,力林傍亲
5472,2019090721,817,N,力林傍亲
5473,2019090806,494,N,力林傍亲
5474,2019090807,606,N,力林傍亲
5475,2019090808,2397,N,力林傍亲
5476,2019090809,2146,N,力林傍亲
5477,2019090810,1810,N,力林傍亲
5478,2019090811,1512,N,力林傍亲
5479,2019090812,1623,N,力林傍亲
5480,2019090813,2082,N,力林傍亲
5481,2019090814,1237,N,力林傍亲
5482,2019090815,1077,N,力林傍亲
5483,2019090816,1558,N,力林傍亲
5484,2019090817,1497,N,力林傍亲
5485,2019090818,900,N,力林傍亲
5486,2019090819,1367,N,力林傍亲
5487,2019090820,970,N,力林傍亲
5488,2019090821,1274,N,力林傍亲
5489,2019090906,159,N,力林傍亲
5490,2019090907,555,N,力林傍亲
5491,2019090908,1951,N,力林傍亲
5492,2019090909,1699,N,力林傍亲
5493,2019090910,1345,N,力林傍亲
5494,2019090911,1315,N,力林傍亲
5495,2019090912,1080,N,力林傍亲
5496,2019090913,1821,N,力林傍亲
5497,2019090914,969,N,力林傍亲
5498,2019090915,1301,N,力林傍亲
5499,2019090916,1048,N,力林傍亲
5500,2019090917,1609,N,力林傍亲
5501,2019090918,1016,N,力林傍亲
5502,2019090919,1725,N,力林傍亲
5503,2019090920,1441,N,力林傍亲
5504,2019090921,1365,N,力林傍亲
5505,2019091006,283,N,力林傍亲
5506,2019091007,396,N,力林傍亲
5507,2019091008,1688,N,力林傍亲
5508,2019091009,1949,N,力林傍亲
5509,2019091010,1418,N,力林傍亲
5510,2019091011,1419,N,力林傍亲
5511,2019091012,1356,N,力林傍亲
5512,2019091013,2072,N,力林傍亲
5513,2019091014,1295,N,力林傍亲
5514,2019091015,1252,N,力林傍亲
5515,2019091016,1715,N,力林傍亲
5516,2019091017,2201,N,力林傍亲
5517,2019091018,862,N,力林傍亲
5518,2019091019,2464,N,力林傍亲
5519,2019091020,1918,N,力林傍亲
5520,2019091021,1563,N,力林傍亲
5521,2019091106,364,N,力林傍亲
5522,2019091107,557,N,力林傍亲
5523,2019091108,2569,Y,力林傍亲
5524,2019091109,2183,N,力林傍亲
5525,2019091110,1599,N,力林傍亲
5526,2019091111,1855,N,力林傍亲
5527,2019091112,1765,N,力林傍亲
5528,2019091113,2520,Y,力林傍亲
5529,2019091114,1770,N,力林傍亲
5530,2019091115,2263,N,力林傍亲
5531,2019091116,2046,N,力林傍亲
5532,2019091117,2654,Y,力林傍亲
5533,2019091118,1320,N,力林傍亲
5534,2019091119,2184,N,力林傍亲
5535,2019091120,1900,N,力林傍亲
5536,2019091121,1825,N,力林傍亲
5537,2019091206,276,N,力林傍亲
5538,2019091207,719,N,力林傍亲
5539,2019091208,2623,Y,力林傍亲
5540,2019091209,2734,Y,力林傍亲
5541,2019091210,1786,N,力林傍亲
5542,2019091211,1881,N,力林傍亲
5543,2019091212,1661,N,力林傍亲
5544,2019091213,2648,Y,力林傍亲
5545,2019091214,1417,N,力林傍亲
5546,2019091215,1809,N,力林傍亲
5547,2019091216,1780,N,力林傍亲
5548,2019091217,2390,N,力林傍亲
5549,2019091218,924,N,力林傍亲
5550,2019091219,1804,N,力林傍亲
5551,2019091220,1617,N,力林傍亲
5552,2019091221,1366,N,力林傍亲
5553,2019091306,244,N,力林傍亲
5554,2019091307,359,N,力林傍亲
5555,2019091308,1789,N,力林傍亲
5556,2019091309,2076,N,力林傍亲
5557,2019091310,1308,N,力林傍亲
5558,2019091311,1536,N,力林傍亲
5559,2019091312,1391,N,力林傍亲
5560,2019091313,2333,N,力林傍亲
5561,2019091314,1513,N,力林傍亲
5562,2019091315,1949,N,力林傍亲
5563,2019091316,2284,N,力林傍亲
5564,2019091317,2601,Y,力林傍亲
5565,2019091318,1096,N,力林傍亲
5566,2019091319,2041,N,力林傍亲
5567,2019091320,2529,Y,力林傍亲
5568,2019091321,1620,N,力林傍亲
5569,2019091406,463,N,力林傍亲
5570,2019091407,793,N,力林傍亲
5571,2019091408,2583,Y,力林傍亲
5572,2019091409,2808,Y,力林傍亲
5573,2019091410,1862,N,力林傍亲
5574,2019091411,1866,N,力林傍亲
5575,2019091412,1986,N,力林傍亲
5576,2019091413,3198,Y,力林傍亲
5577,2019091414,1551,N,力林傍亲
5578,2019091415,2323,N,力林傍亲
5579,2019091416,2588,Y,力林傍亲
5580,2019091417,3075,Y,力林傍亲
5581,2019091418,1722,N,力林傍亲
5582,2019091419,2837,Y,力林傍亲
5583,2019091420,2523,Y,力林傍亲
5584,2019091421,2090,N,力林傍亲
5585,2019091506,581,N,力林傍亲
5586,2019091507,707,N,力林傍亲
5587,2019091508,3101,Y,力林傍亲
5588,2019091509,3085,Y,力林傍亲
5589,2019091510,2061,N,力林傍亲
5590,2019091511,1721,N,力林傍亲
5591,2019091512,2553,Y,力林傍亲
5592,2019091513,2870,Y,力林傍亲
5593,2019091514,2117,N,力林傍亲
5594,2019091515,1774,N,力林傍亲
5595,2019091516,2877,Y,力林傍亲
5596,2019091517,2912,Y,力林傍亲
5597,2019091518,1284,N,力林傍亲
5598,2019091519,2795,Y,力林傍亲
5599,2019091520,2581,Y,力林傍亲
5600,2019091521,2295,N,力林傍亲
5601,2019091606,395,N,力林傍亲
5602,2019091607,1207,N,力林傍亲
5603,2019091608,3431,Y,力林傍亲
5604,2019091609,3033,Y,力林傍亲
5605,2019091610,2053,N,力林傍亲
5606,2019091611,2746,Y,力林傍亲
5607,2019091612,2050,N,力林傍亲
5608,2019091613,3102,Y,力林傍亲
5609,2019091614,1710,N,力林傍亲
5610,2019091615,2539,Y,力林傍亲
5611,2019091616,2320,N,力林傍亲
5612,2019091617,3150,Y,力林傍亲
5613,2019091618,1565,N,力林傍亲
5614,2019091619,2234,N,力林傍亲
5615,2019091620,1939,N,力林傍亲
5616,2019091621,1766,N,力林傍亲
5617,2019091706,645,N,力林傍亲
5618,2019091707,563,N,力林傍亲
5619,2019091708,2652,Y,力林傍亲
5620,2019091709,2492,N,力林傍亲
5621,2019091710,1706,N,力林傍亲
5622,2019091711,1778,N,力林傍亲
5623,2019091712,1505,N,力林傍亲
5624,2019091713,2557,Y,力林傍亲
5625,2019091714,1486,N,力林傍亲
5626,2019091715,1479,N,力林傍亲
5627,2019091716,2050,N,力林傍亲
5628,2019091717,1638,N,力林傍亲
5629,2019091718,802,N,力林傍亲
5630,2019091719,1961,N,力林傍亲
5631,2019091720,1923,N,力林傍亲
5632,2019091721,1265,N,力林傍亲
5633,2019091806,404,N,力林傍亲
5634,2019091807,451,N,力林傍亲
5635,2019091808,1520,N,力林傍亲
5636,2019091809,1293,N,力林傍亲
5637,2019091810,910,N,力林傍亲
5638,2019091811,1291,N,力林傍亲
5639,2019091812,1137,N,力林傍亲
5640,2019091813,1798,N,力林傍亲
5641,2019091814,1273,N,力林傍亲
5642,2019091815,1738,N,力林傍亲
5643,2019091816,1747,N,力林傍亲
5644,2019091817,1954,N,力林傍亲
5645,2019091818,1034,N,力林傍亲
5646,2019091819,1702,N,力林傍亲
5647,2019091820,1698,N,力林傍亲
5648,2019091821,1210,N,力林傍亲
5649,2019091906,323,N,力林傍亲
5650,2019091907,474,N,力林傍亲
5651,2019091908,1714,N,力林傍亲
5652,2019091909,1808,N,力林傍亲
5653,2019091910,1154,N,力林傍亲
5654,2019091911,1450,N,力林傍亲
5655,2019091912,1207,N,力林傍亲
5656,2019091913,2409,N,力林傍亲
5657,2019091914,1306,N,力林傍亲
5658,2019091915,1664,N,力林傍亲
5659,2019091916,1885,N,力林傍亲
5660,2019091917,2568,Y,力林傍亲
5661,2019091918,1048,N,力林傍亲
5662,2019091919,1882,N,力林傍亲
5663,2019091920,2164,N,力林傍亲
5664,2019091921,1355,N,力林傍亲
5665,2019092006,292,N,力林傍亲
5666,2019092007,541,N,力林傍亲
5667,2019092008,2184,N,力林傍亲
